"";"PRECIPITACAO";"PRESSAO";"TEMPERATURA";"UMIDADE";"VENTO";"ACIDENTE";"LUAR";"LUA_DISTANCIA"
"7954";0;970,6;13,3;84;1,44;0;57;58
"7955";0;970,8;12,7;85;0;0;57;58
"7956";0;970,3;11,6;87;0,36;0;57;58
"7957";0;969,8;12,1;89;0;0;57;58
"7958";0;969,7;10,8;88;0;0;57;58
"7959";0;970;10,6;89;0;0;57;58
"7960";0;970,5;9,9;89;0;0;57;58
"7961";0;971;10,1;90;0;0;57;58
"7962";0;971,6;13,6;90;1,08;0;57;58
"7963";0;972,1;18,7;80;0,72;0;57;58
"7964";0;971,9;24,1;63;5,76;0;57;58
"7965";0;971,3;28,1;47;15,12;0;57;58
"7966";0;970,8;29,9;39;17,64;0;57;58
"7967";0;969,9;31;34;16,56;0;57;58
"7968";0;968,8;31,1;32;15,84;0;57;58
"7969";0;968,2;31,1;31;13,68;0;57;58
"7970";0;968,1;31;30;10,44;0;57;58
"7971";0;968,2;30,2;30;8,28;0;57;58
"7972";0;968,6;26,7;35;6,48;0;57;58
"7973";0;969,2;21,8;52;1,8;0;57;58
"7974";0;969,7;19;62;0,36;0;57;58
"7975";0;970,2;17,1;70;0,72;0;68;58
"7976";0;970,5;16,2;73;0;0;68;58
"7977";0;970,7;15,1;78;0;0;68;58
"7978";0;970,6;14,7;81;0;0;68;58
"7979";0;970,6;14,7;82;2,52;0;68;58
"7980";0;970,7;14,3;81;0;0;68;58
"7981";0;970,6;14,4;83;0,36;0;68;58
"7982";0;970,6;14,3;85;2,88;0;68;58
"7983";0;970,9;13,9;86;2,16;0;68;58
"7984";0;971;15,3;87;5,76;0;68;58
"7985";0;971,7;15,2;88;0,36;0;68;58
"7986";0;972;16,2;87;0,36;0;68;58
"7987";0;972,3;19;84;5,04;0;68;58
"7988";0;972,8;21,6;78;7,2;0;68;58
"7989";0;973;23,8;71;6,84;0;68;58
"7990";0;972,6;25,3;64;5,04;0;68;58
"7991";0;971,9;26,4;60;5,04;0;68;58
"7992";0;971,1;26,8;57;12,96;0;68;58
"7993";0;971,3;26,1;58;14,4;0;68;58
"7994";0;971,3;24,7;60;14,04;0;68;58
"7995";0;971,6;24,4;61;14,04;0;68;58
"7996";0;972,2;21,9;67;9;0;68;58
"7997";0;973,1;20,5;69;7,56;0;68;58
"7998";0;973,7;19,3;73;5,04;0;68;58
"7999";0;974,1;18,4;76;4,32;0;77;59
"8000";0;974,5;18;77;3,24;0;77;59
"8001";0;974,7;17,2;79;4,68;0;77;59
"8002";0;975;17;80;7,92;0;77;59
"8003";0;975,1;16,4;78;8,28;0;77;59
"8004";0;974,9;15,8;80;9,72;0;77;59
"8005";0;974,7;15,1;81;7,92;0;77;59
"8006";0;974,8;14,6;83;11,88;0;77;59
"8007";0;974,9;13,8;82;6,84;0;77;59
"8008";0;975,3;12,8;83;2,16;0;77;59
"8009";0;976;12,3;84;5,76;0;77;59
"8010";0;976,6;13,6;83;9,36;0;77;59
"8011";0;977;16;76;12,96;0;77;59
"8012";0;977,4;18,7;68;14,4;0;77;59
"8013";0;977,3;19,7;63;15,48;0;77;59
"8014";0;976,5;21,7;57;13,68;0;77;59
"8015";0;975,8;22,9;54;12,96;0;77;59
"8016";0;974,8;24;50;14,4;0;77;59
"8017";0;974;24,4;49;13,32;0;77;59
"8018";0;973,8;24;48;16,56;0;77;59
"8019";0;974,1;23,2;50;13,68;0;77;59
"8020";0;974,7;21,3;55;10,8;0;77;59
"8021";0;975,1;19,5;60;9;0;77;59
"8022";0;976;18;64;7,2;0;77;59
"8023";0;976,5;17,1;67;13,32;0;85;59
"8024";0;976,9;16,2;69;12,24;0;85;59
"8025";0;977,2;15,2;72;10,08;0;85;59
"8026";0;977,4;14,7;74;10,44;0;85;59
"8027";0;977,4;14,3;76;10,8;0;85;59
"8028";0;977;14,5;76;15,48;0;85;59
"8029";0;976,8;14,5;76;11,88;0;85;59
"8030";0;976,3;14,5;77;10,8;0;85;59
"8031";0;976,7;14,6;77;9,36;0;85;59
"8032";0;976,6;14,6;77;9,36;0;85;59
"8033";0;977,3;14,6;78;7,92;0;85;59
"8034";0;977,8;15,2;78;10,08;0;85;59
"8035";0;978;16,5;75;10,44;0;85;59
"8036";0;978,1;18,2;71;14,04;0;85;59
"8037";0;977,6;21,2;64;14,76;0;85;59
"8038";0;976,8;23,7;57;10,08;0;85;59
"8039";0;975,6;25,2;52;9,36;0;85;59
"8040";0;974,7;26,5;49;7,2;0;85;59
"8041";0;974,3;26,9;47;6,84;0;85;59
"8042";0;974,1;27;46;7,92;0;85;59
"8043";0;974,5;26,2;47;9,36;0;85;59
"8044";0;974,9;23,6;53;6,84;0;85;59
"8045";0;975,4;21;60;3,24;0;85;59
"8046";0;976;18,7;67;0,72;0;85;59
"8047";0;976,5;18,7;70;1;1;92;59
"8048";0;976,9;17,1;73;2,52;0;92;59
"8049";0;977,2;16,6;75;1,44;0;92;59
"8050";0;977,6;16;77;3,96;0;92;59
"8051";0;977,7;15,9;77;5,04;0;92;59
"8052";0;977,5;14,8;80;2,52;0;92;59
"8053";0;977,2;14,2;83;5,04;0;92;59
"8054";0;976,9;13,2;85;1,8;0;92;59
"8055";0;976,7;13,1;86;3,6;0;92;59
"8056";0;977,3;11,6;87;5,76;0;92;59
"8057";0;978;12,3;89;0,72;0;92;59
"8058";0;978,6;13,9;86;2,52;0;92;59
"8059";0;979,1;15,8;84;1,8;0;92;59
"8060";0;979,1;18,1;75;11,16;0;92;59
"8061";0;978,6;20,9;65;11,88;0;92;59
"8062";0;977,6;23,1;58;11,16;0;92;59
"8063";0;976,6;25,5;52;7,92;0;92;59
"8064";0;975,6;26,4;45;9,36;0;92;59
"8065";0;974,6;27,3;44;7,2;0;92;59
"8066";0;974,1;27,4;41;7,2;0;92;59
"8067";0;974;26,5;42;7,56;0;92;59
"8068";0;974,3;23,4;47;5,04;0;92;59
"8069";0;974,6;20,1;55;0;0;92;59
"8070";0;975,3;16,9;61;0;0;92;59
"8071";0;975,8;14,5;71;0;0;97;60
"8072";0;976,1;13,1;77;0;0;97;60
"8073";0;976,4;12;79;0,72;0;97;60
"8074";0;976,5;10,8;83;0;0;97;60
"8075";0;976,6;9,7;85;0;0;97;60
"8076";0;976,3;8,6;86;0;0;97;60
"8077";0;976,2;9,2;88;0;0;97;60
"8078";0;976,2;8,8;88;0;0;97;60
"8079";0;976,5;11,5;89;0;0;97;60
"8080";0;977,1;11,5;90;0,36;0;97;60
"8081";0;978;10,2;89;2,88;0;97;60
"8082";0;978,7;13,6;87;10,44;0;97;60
"8083";0;979,2;15,7;81;10,44;0;97;60
"8084";0;979,3;18,8;71;14,04;0;97;60
"8085";0;978,8;21,6;61;12,96;0;97;60
"8086";0;978,1;24,5;53;9,36;0;97;60
"8087";0;977,2;25,3;50;8,64;0;97;60
"8088";0;976,4;26,3;40;6,48;0;97;60
"8089";0;975,9;27,1;35;9;0;97;60
"8090";0;975,6;27,1;34;6,12;0;97;60
"8091";0;975,7;26,4;39;6,48;0;97;60
"8092";0;976;23,3;46;6,48;0;97;60
"8093";0;976,6;19,8;56;2,88;0;97;60
"8094";0;976,9;16,4;68;1,08;0;97;60
"8095";0;977,3;14,4;71;0;0;99;61
"8096";0;977,7;13,1;77;0,72;0;99;61
"8097";0;978;12,4;79;0;0;99;61
"8098";0;978;11,3;80;0,72;0;99;61
"8099";0;978,1;10,7;83;0,36;0;99;61
"8100";0;978;9,5;83;0,36;0;99;61
"8101";0;977,6;9,5;85;2,88;0;99;61
"8102";0;977,3;9,1;87;0;0;99;61
"8103";0;977,7;8,7;88;0,72;0;99;61
"8104";0;978,1;8,9;89;0;0;99;61
"8105";0;978,9;9;88;0,36;0;99;61
"8106";0;979,9;12,9;87;0;0;99;61
"8107";0;980,4;16,4;81;6,48;0;99;61
"8108";0;980,8;20,4;72;8,28;0;99;61
"8109";0;980,4;23,2;58;11,52;0;99;61
"8110";0;979,5;25,9;45;10,44;0;99;61
"8111";0;978,5;27,3;41;9,72;0;99;61
"8112";0;977,5;27,5;33;10,44;0;99;61
"8113";0;976,8;27,4;32;14,04;0;99;61
"8114";0;976,4;27,6;31;11,88;0;99;61
"8115";0;976,3;26,7;32;7,92;0;99;61
"8116";0;976,5;24,1;38;2,88;0;99;61
"8117";0;976,8;19,4;51;0;0;99;61
"8118";0;977,2;16,4;60;0;0;99;61
"8119";0;977,1;15,9;70;0,6;1;99;61
"8120";0;977,5;14,1;69;0;0;99;61
"8121";0;977,8;12,4;74;0;0;99;61
"8122";0;978,1;10,8;80;3,24;0;99;61
"8123";0;978;10,3;81;2,16;0;99;61
"8124";0;978,1;9,1;82;0;0;99;61
"8125";0;977,9;8,3;84;0;0;99;61
"8126";0;977,7;7,4;85;0;0;99;61
"8127";0;977,4;7;88;0;0;99;61
"8128";0;977,5;7,2;88;0;0;99;61
"8129";0;978;6,2;86;1,08;0;99;61
"8130";0;978,8;6,3;87;0;0;99;61
"8131";0;979,6;9,5;85;0;0;99;61
"8132";0;980,4;17,1;73;4,32;0;99;61
"8133";0;980,1;23,6;47;8,64;0;99;61
"8134";0;979,1;26,5;37;16,92;0;99;61
"8135";0;978,2;27;33;15,12;0;99;61
"8136";0;977,1;27,7;31;13,68;0;99;61
"8137";0;976,3;28;28;13,32;0;99;61
"8138";0;975,9;27,7;29;12,96;0;99;61
"8139";0;975,9;27,1;30;5,04;0;99;61
"8140";0;976;24,2;35;3,6;0;99;61
"8141";0;976,4;19,4;46;0;0;99;61
"8142";0;976,8;15,9;61;1,08;0;99;61
"8143";0;977,1;13,7;70;2,16;0;97;62
"8144";0;977,6;11,8;75;0,36;0;97;62
"8145";0;977,8;11,1;79;1,8;0;97;62
"8146";0;977,8;10,1;80;0;0;97;62
"8147";0;977,7;9,1;82;0;0;97;62
"8148";0;977,4;8,5;83;0,36;0;97;62
"8149";0;977,3;13,9;77;2,52;0;97;62
"8150";0;977,3;13,3;78;5,04;0;97;62
"8151";0;977,1;12,2;82;3,24;0;97;62
"8152";0;977,5;12,8;82;2,88;0;97;62
"8153";0;978,1;12,2;84;1,08;0;97;62
"8154";0;978,9;14,7;81;7,56;0;97;62
"8155";0;979,5;17,6;72;8,64;0;97;62
"8156";0;979,7;19,9;60;9,36;0;97;62
"8157";0;979,3;23,4;49;9,72;0;97;62
"8158";0;978,5;25,7;41;14,04;0;97;62
"8159";0;977,3;27,7;36;14,4;0;97;62
"8160";0;976,3;27,8;31;12,24;0;97;62
"8161";0;975,4;28,2;30;11,16;0;97;62
"8162";0;974,8;28,2;28;9;0;97;62
"8163";0;974,6;27,5;29;10,08;0;97;62
"8164";0;974,8;24,7;35;2,16;0;97;62
"8165";0;975,1;20,2;47;0;0;97;62
"8166";0;975,7;15,6;60;0;0;97;62
"8167";0;976;13,8;70;0;0;93;62
"8168";0;976,5;12,5;74;0;0;93;62
"8169";0;976,8;10,3;77;0,72;0;93;62
"8170";0;976,7;10,3;79;0,36;0;93;62
"8171";0;976,4;9;80;0;0;93;62
"8172";0;976,1;8,2;84;0;0;93;62
"8173";0;976;7,3;85;0;0;93;62
"8174";0;976;7,4;88;1,44;0;93;62
"8175";0;976,2;7,3;88;0,36;0;93;62
"8176";0;976,8;7;86;0;0;93;62
"8177";0;977,6;6,9;86;0;0;93;62
"8178";0;978,3;11,2;84;0;0;93;62
"8179";0;978,8;17,5;77;3,6;0;93;62
"8180";0;979;21,5;60;9,72;0;93;62
"8181";0;978,6;24,6;45;15,12;0;93;62
"8182";0;977,9;26;43;12,6;0;93;62
"8183";0;976,9;27,3;37;13,32;0;93;62
"8184";0;975,9;27,9;32;9;0;93;62
"8185";0;975,2;28,3;29;10,08;0;93;62
"8186";0;974,9;28,6;28;7,2;0;93;62
"8187";0;975;27,6;29;6,12;0;93;62
"8188";0;975;24,5;36;2,16;0;93;62
"8189";0;975,2;20,4;46;0;0;93;62
"8190";0;976;15,7;64;3,24;0;93;62
"8191";0;976,4;13,9;68;0;0;87;63
"8192";0;976,8;12;77;0;0;87;63
"8193";0;977,1;11,7;78;0;0;87;63
"8194";0;977,2;10,7;79;0;0;87;63
"8195";0;977;9,1;81;0;0;87;63
"8196";0;976,7;8,6;82;0;0;87;63
"8197";0;976,6;8,1;84;0;0;87;63
"8198";0;976,4;6,8;86;0;0;87;63
"8199";0;976,5;6,8;86;0;0;87;63
"8200";0;977;7;86;0;0;87;63
"8201";0;977,6;6,3;86;0;0;87;63
"8202";0;977,9;10,5;84;0;0;87;63
"8203";0;978,2;16,4;78;0;0;87;63
"8204";0;978,6;20,5;63;3,6;0;87;63
"8205";0;978,1;25,4;42;13,68;0;87;63
"8206";0;977,2;25,9;37;15,48;0;87;63
"8207";0;976,2;27,5;33;11,52;0;87;63
"8208";0;975,1;28;31;12,6;0;87;63
"8209";0;974,5;28,1;29;9,36;0;87;63
"8210";0;974,2;27,6;29;7,2;0;87;63
"8211";0;974,2;27;30;5,76;0;87;63
"8212";0;974,5;24,2;36;0,72;0;87;63
"8213";0;974,8;18,3;51;0,36;0;87;63
"8214";0;975,5;15,9;62;0;0;87;63
"8215";0;976,9;29;42;1;1;79;63
"8216";0;975,7;29,5;33;2,8;1;79;63
"8217";0;976,1;13,9;69;0;0;79;63
"8218";0;976,4;12,2;74;0,72;0;79;63
"8219";0;976,5;10,8;77;0,72;0;79;63
"8220";0;976,3;10,1;80;0,36;0;79;63
"8221";0;976,4;9,1;81;0;0;79;63
"8222";0;976,3;8,3;83;0;0;79;63
"8223";0;976,2;7,7;86;1,08;0;79;63
"8224";0;976,1;7,2;87;0;0;79;63
"8225";0;976,2;6,5;86;0;0;79;63
"8226";0;976,6;6,6;87;0,36;0;79;63
"8227";0;977,1;6,1;86;0;0;79;63
"8228";0;977,8;9,6;85;0;0;79;63
"8229";0;978,4;15,3;76;2,16;0;79;63
"8230";0;978,4;19,7;65;4,32;0;79;63
"8231";0;977,8;24,5;52;7,2;0;79;63
"8232";0;976,9;26,7;42;6,12;0;79;63
"8233";0;974;29,1;27;7,92;0;79;63
"8234";0;973,6;29,4;26;3,24;0;79;63
"8235";0;973,5;29,6;26;0;0;79;63
"8236";0;973,7;25,5;33;0;0;79;63
"8237";0;974,2;19,3;54;1,08;0;79;63
"8238";0;974,8;16,5;62;0,72;0;79;63
"8239";0;975,3;15,2;68;0,36;0;70;63
"8240";0;975,4;13,2;73;0;0;70;63
"8241";0;975,7;12,2;77;2,88;0;70;63
"8242";0;975,6;11;80;0,36;0;70;63
"8243";0;975,4;11,2;81;0;0;70;63
"8244";0;975;9,9;82;0;0;70;63
"8245";0;974,6;9,7;84;0;0;70;63
"8246";0;974,5;9,1;84;0;0;70;63
"8247";0;974,5;8,9;86;1,08;0;70;63
"8248";0;975;8,5;87;0;0;70;63
"8249";0;975,8;8,7;87;0;0;70;63
"8250";0;976,5;13;85;0;0;70;63
"8251";0;976,7;17,7;76;1,08;0;70;63
"8252";0;976,8;20,5;70;5,04;0;70;63
"8253";0;976,2;25;54;4,68;0;70;63
"8254";0;975,2;27,1;44;6,84;0;70;63
"8255";0;974,1;29,2;35;7,2;0;70;63
"8256";0;973;29,8;31;5,76;0;70;63
"8257";0;972;29,8;30;6,84;0;70;63
"8258";0;971,5;27,8;31;6,12;0;70;63
"8259";0;971,3;28,4;28;6,48;0;70;63
"8260";0;971,4;25,7;33;3,24;0;70;63
"8261";0;971,6;19,6;51;0,36;0;70;63
"8262";0;971,8;16,4;67;0;0;70;63
"8263";0;972,2;14,5;70;0;0;60;63
"8264";0;972,3;13,4;75;0;0;60;63
"8265";0;972,2;12,4;76;0;0;60;63
"8266";0;971,9;11,3;80;2,16;0;60;63
"8267";0;971,4;10,5;80;0;0;60;63
"8268";0;970,8;9,4;81;0;0;60;63
"8269";0;970,4;9,1;81;0;0;60;63
"8270";0;970,4;8,1;83;0;0;60;63
"8271";0;970,3;7,4;83;0;0;60;63
"8272";0;970,7;7,4;85;0;0;60;63
"8273";0;971,5;7,5;85;0;0;60;63
"8274";0;972;11,1;83;0;0;60;63
"8275";0;972,5;16,7;73;0,36;0;60;63
"8276";0;972,5;23,6;55;0,36;0;60;63
"8277";0;971,9;27,6;37;14,76;0;60;63
"8278";0;971,2;28,7;35;12,6;0;60;63
"8279";0;969,8;29,4;31;11,16;0;60;63
"8280";0;968,6;29,8;29;8,64;0;60;63
"8281";0;967,9;30,1;28;9,72;0;60;63
"8282";0;967,2;30,3;28;5,4;0;60;63
"8283";0;967,3;29,7;28;5,04;0;60;63
"8284";0;967,4;25,7;34;2,88;0;60;63
"8285";0;967,7;21,3;48;0;0;60;63
"8286";0;968,2;17;62;0,36;0;60;63
"8287";0;968,6;15,5;71;0,72;0;50;63
"8288";0;968,7;14,8;73;0;0;50;63
"8289";0;968,9;13,3;78;0,36;0;50;63
"8290";0;968,9;11,8;80;0,72;0;50;63
"8291";0;968,8;11;80;0;0;50;63
"8292";0;968,4;11;82;0;0;50;63
"8293";0;968,2;10,1;82;0;0;50;63
"8294";0;968,2;9,8;83;0;0;50;63
"8295";0;968,4;9,1;83;0;0;50;63
"8296";0;969,2;8,8;85;0,72;0;50;63
"8297";0;970,3;8,8;86;1,8;0;50;63
"8298";0;971,1;12,8;85;0,36;0;50;63
"8299";0;971,6;16,4;74;0;0;50;63
"8300";0;971,7;21,2;60;3,24;0;50;63
"8301";0;971,1;27;44;15,12;0;50;63
"8302";0;970,1;28,5;40;12,96;0;50;63
"8303";0;969,1;30,4;34;15,12;0;50;63
"8304";0;967,7;31;30;15,12;0;50;63
"8305";0;966,7;31,4;27;10,44;0;50;63
"8306";0;966,2;31;27;7,56;0;50;63
"8307";0;966,2;29,8;30;9,36;0;50;63
"8308";0;966,2;26,4;38;1,08;0;50;63
"8309";0;966,6;22,4;49;0;0;50;63
"8310";0;967,2;21;55;2,88;0;50;63
"8311";0;968;17;68;0;0;39;62
"8312";0;968,3;15,5;72;0;0;39;62
"8313";0;968,3;14,7;77;0;0;39;62
"8314";0;968,2;13,7;78;0;0;39;62
"8315";0;967,9;12,5;79;0;0;39;62
"8316";0;967,4;12,2;82;0,36;0;39;62
"8317";0;967;11,6;81;0;0;39;62
"8318";0;966,8;10,8;82;0;0;39;62
"8319";0;966,5;10,3;82;0;0;39;62
"8320";0;966,5;11,3;86;1,44;0;39;62
"8321";0;966,9;15,3;71;1,44;0;39;62
"8322";0;966,9;20;60;3,24;0;39;62
"8323";0;967,4;24;47;11,16;0;39;62
"8324";0;967,6;25;43;13,32;0;39;62
"8325";0;967,7;28,3;37;18,72;0;39;62
"8326";0;967,1;30,3;31;18,72;0;39;62
"8327";0;966,3;31,5;30;17,28;0;39;62
"8328";0;965,2;31,4;28;15,12;0;39;62
"8329";0;964,3;32,2;26;14,04;0;39;62
"8330";0;964;31,2;27;14,04;0;39;62
"8331";0;964;29,8;31;6,84;0;39;62
"8332";0;964,1;28,1;37;2,88;0;39;62
"8333";0;964,3;25,6;41;2,52;0;39;62
"8334";0;965;20,9;55;0,36;0;39;62
"8335";0;964,9;18,4;68;0;0;29;62
"8336";0;965,3;18,4;66;0;0;29;62
"8337";0;965,4;17,3;71;0;0;29;62
"8338";0;965,4;17,1;74;0;0;29;62
"8339";0;965,3;16,7;75;0;0;29;62
"8340";0;964,7;15,8;76;0;0;29;62
"8341";0;964,8;14,9;78;0;0;29;62
"8342";0;965,3;15,2;79;0;0;29;62
"8343";0;965,7;13,4;77;0;0;29;62
"8344";0;966,3;13,5;82;2,16;0;29;62
"8345";0;967,1;12,3;82;0,36;0;29;62
"8346";0;967,6;16,9;79;0;0;29;62
"8347";0;968;20,9;64;2,52;0;29;62
"8348";0;967,6;26,5;51;3,6;0;29;62
"8349";0;967,3;29,1;39;9;0;29;62
"8350";0;966,6;29,9;35;11,16;0;29;62
"8351";0;967,9;22;73;15,48;0;29;62
"8352";0;966,8;23,9;64;14,04;0;29;62
"8353";0;965,9;23,2;65;6,84;0;29;62
"8354";0;965,1;25,3;58;7,92;0;29;62
"8355";0;964,9;25,5;57;5,4;0;29;62
"8356";0;965,1;23,3;65;2,88;0;29;62
"8357";0;965,2;21,5;71;0;0;29;62
"8358";0;965,4;19,4;77;0;0;29;62
"8359";0;966,1;17,4;80;0,36;0;20;61
"8360";0;966,1;16,9;82;0;0;20;61
"8361";0;966,3;16,5;82;0;0;20;61
"8362";0;966,6;15,5;82;0;0;20;61
"8363";0;966,2;16;85;4,32;0;20;61
"8364";0;965,8;16,1;85;0;0;20;61
"8365";0;965,5;17;84;0;0;20;61
"8366";0;965,2;16,6;85;0;0;20;61
"8367";0;965,4;16,2;87;3,96;0;20;61
"8368";0;965,7;15,9;86;0;0;20;61
"8369";0;966,2;15,1;86;1,44;0;20;61
"8370";0;967,9;18,2;86;15,12;0;20;61
"8371";0;967,7;18,5;86;4,32;0;20;61
"8372";0;967,6;22,3;76;5,76;0;20;61
"8373";0;967;25,5;65;5,76;0;20;61
"8374";0;966,1;29;48;8,64;0;20;61
"8375";0;965,1;30,8;41;6,48;0;20;61
"8376";0;963,8;32,1;39;7,56;0;20;61
"8377";0;962,7;33,1;36;2,88;0;20;61
"8378";0;962,4;33,9;32;10,8;0;20;61
"8379";0;962,3;31,8;36;6,48;0;20;61
"8380";0;962,6;28,7;47;2,88;0;20;61
"8381";0;962,8;24,9;59;0;0;20;61
"8382";0;963,4;21,8;70;0,36;0;20;61
"8383";0;965,6;21,7;77;1,9;1;12;60
"8384";0;963,9;19,9;75;0;0;12;60
"8385";0;964;18,6;77;0;0;12;60
"8386";0;963,8;17,8;81;0;0;12;60
"8387";0;963,8;17,3;81;0;0;12;60
"8388";0;962,5;17;83;0;0;12;60
"8389";0;961,7;21,3;66;5,04;0;12;60
"8390";0;962,2;22,6;58;5,04;0;12;60
"8391";0;963,4;20,3;71;10,44;0;12;60
"8392";0;962,4;20,1;77;5,76;0;12;60
"8393";0;962,9;20,5;75;5,76;0;12;60
"8394";0;963,7;20,8;69;3,6;0;12;60
"8395";0;966,1;23,1;72;2,52;0;12;60
"8396";0;966,6;24,9;63;8,64;0;12;60
"8397";0;967;24,8;63;14,04;0;12;60
"8398";0;966,1;25,9;63;14,04;0;12;60
"8399";0;965;27,1;56;15,84;0;12;60
"8400";0;963,9;28,4;51;9;0;12;60
"8401";0;963,3;28,5;51;12,96;0;12;60
"8402";0;962,6;27,4;52;20,88;0;12;60
"8403";0;962,6;25,3;58;16,92;0;12;60
"8404";0;962,6;23,7;64;13,32;0;12;60
"8405";0;962,6;22,7;66;7,2;0;12;60
"8406";0;963,6;22,2;68;6,12;0;12;60
"8407";0;963,6;21,7;69;5,4;0;6;59
"8408";0;965,9;19;81;12,96;0;6;59
"8409";0;966,5;19;83;14,76;0;6;59
"8410";0;966,5;18,8;83;10,8;0;6;59
"8411";0;967,7;18,6;84;9,72;0;6;59
"8412";0;967,4;17,9;84;16,2;0;6;59
"8413";0;969,2;17,6;85;8,28;0;6;59
"8414";0;968,3;17,5;86;4,32;0;6;59
"8415";0;966,3;17,2;87;7,92;0;6;59
"8416";0;966,9;17,6;86;1,44;0;6;59
"8417";0;966,6;17,8;87;4,32;0;6;59
"8418";0;966,6;18;88;2,88;0;6;59
"8419";0;970,3;18,2;89;2,88;0;6;59
"8420";0;968,8;18,2;89;8,28;0;6;59
"8421";0;968,3;18,8;88;3,96;0;6;59
"8422";0;969,4;19;88;0;0;6;59
"8423";0;969,1;19,1;88;0,72;0;6;59
"8424";0;968,8;19,5;88;0,36;0;6;59
"8425";0;967,7;19,4;88;3,24;0;6;59
"8426";0;966,7;19,3;87;5,4;0;6;59
"8427";0;967,5;19,8;88;3,96;0;6;59
"8428";0;966,5;19;88;6,12;0;6;59
"8429";0;966,7;18,8;89;9,36;0;6;59
"8430";0;968;18,9;88;1,8;0;6;59
"8431";0;967,5;18,9;89;2,88;0;2;58
"8432";0;968,5;18,6;89;5,76;0;2;58
"8433";0;968,2;19,2;89;3,24;0;2;58
"8434";0;969,8;19;89;9,72;0;2;58
"8435";0;966,9;18,7;87;16,56;0;2;58
"8436";0;968,6;19,2;85;5,76;0;2;58
"8437";0;967,9;19,1;86;5,76;0;2;58
"8438";0;965,9;18,9;87;18,36;0;2;58
"8439";0;968,5;18,8;88;5,76;0;2;58
"8440";0;967,5;18,4;89;5,04;0;2;58
"8441";0;969;18,3;90;0;0;2;58
"8442";0;969,5;18,4;90;7,2;0;2;58
"8443";0;969;18,5;90;14,4;0;2;58
"8444";0;969,2;19,1;90;7,92;0;2;58
"8445";0;969,7;19,2;90;3,96;0;2;58
"8446";0;968,7;19,2;90;5,4;0;2;58
"8447";0;968,6;19,3;90;7,92;0;2;58
"8448";0;967,6;19,6;89;1,44;0;2;58
"8449";0;967,5;19,3;89;5,76;0;2;58
"8450";10,4;968,1;18,9;91;8,28;0;2;58
"8451";6,6;968,5;18,9;91;2,52;0;2;58
"8452";3;968,9;18,7;91;2,52;0;2;58
"8453";2,2;967,5;18,5;91;5,76;0;2;58
"8454";0,4;967,3;18,5;89;6,12;0;2;58
"8455";0;967,1;18,3;89;1,44;0;0;57
"8456";0;967,7;18,3;89;2,88;0;0;57
"8457";1;969,3;18,7;89;8,28;0;0;57
"8458";2,2;968,8;18,8;89;10,8;0;0;57
"8459";0,4;967,6;18,6;89;8,64;0;0;57
"8460";0,2;968,2;18,2;89;3,24;0;0;57
"8461";1,4;967;17,9;89;7,92;0;0;57
"8462";1,2;966,7;17,8;89;3,6;0;0;57
"8463";0,8;965,7;17,6;90;2,52;0;0;57
"8464";0;965;17,9;89;0,36;0;0;57
"8465";0;966,4;17,9;90;7,2;0;0;57
"8466";3,4;968,8;18,1;90;14,4;0;0;57
"8467";8,2;969,4;18;90;6,48;0;0;57
"8468";2,8;968,6;18,3;90;10,44;0;0;57
"8469";4,6;967,5;19,3;90;10,8;0;0;57
"8470";0;965,9;21,5;83;10,44;0;0;57
"8471";0;964,7;23;78;10,08;0;0;57
"8472";0;963,8;25,7;66;18,72;0;0;57
"8473";0;963,4;24,9;70;10,44;0;0;57
"8474";0;963;23;77;8,28;0;0;57
"8475";0;963,3;22,4;81;4,32;0;0;57
"8476";0;964,7;20,6;83;17,64;0;0;57
"8477";0;965,2;19,5;85;9,36;0;0;57
"8478";0;966,2;19,4;84;9;0;0;57
"8479";0;967,4;19,1;85;14,76;0;0;57
"8480";0;967;18,5;87;7,92;0;0;57
"8481";0;966,6;18,2;88;5,04;0;0;57
"8482";0;965,9;17,9;88;0,36;0;0;57
"8483";0;964,6;17,6;89;0;0;0;57
"8484";0;963,8;17,6;89;1,08;0;0;57
"8485";0;963,6;18;88;3,96;0;0;57
"8486";0;963,1;18;87;3,6;0;0;57
"8487";0;963,3;17,8;87;3,24;0;0;57
"8488";0;964,1;17,5;87;5,04;0;0;57
"8489";0;964;17,7;87;1,08;0;0;57
"8490";0;966,1;18,2;86;13,32;0;0;57
"8491";0;969,3;19,1;85;19,08;0;0;57
"8492";0,8;969,4;19;86;12,24;0;0;57
"8493";0;967,9;19,9;83;14,4;0;0;57
"8494";0;968,4;19,4;78;18,72;0;0;57
"8495";0;968,4;19,2;74;21,24;0;0;57
"8496";0;967,6;20,3;70;29,88;0;0;57
"8497";0;967,4;21,1;67;21,6;0;0;57
"8498";0;967,1;20,8;66;24,84;0;0;57
"8499";0;967,6;20;69;15,12;0;0;57
"8500";0;968,4;19;69;18;0;0;57
"8501";0;968,2;17,9;72;13,68;0;0;57
"8502";0;969,5;17,2;75;10,44;0;0;57
"8503";0;970,4;16,7;78;8,28;0;2;57
"8504";0;971,4;16,4;79;9;0;2;57
"8505";0;971,4;16,1;81;5,04;0;2;57
"8506";0;972;16,3;81;9,72;0;2;57
"8507";0;971,7;16,2;81;7,56;0;2;57
